ID,Age,Gender,Education,Country,Ethnicity,Nscore,Escore,Oscore,Ascore,Cscore,Impulsive,SS,Alcohol,Amphet,Amyl,Benzos,Caff,Cannabis,Choc,Coke,Crack,Ecstasy,Heroin,Ketamine,Legalh,LSD,Meth,Mushrooms,Nicotine,Semer,VSA
101,-.07854,-.48246,1.16365,-.28519,-.31685,-1.05308,2.57309,.58331,-1.47955,-.40581,-.21712,1.2247,CL6,CL3,CL3,CL4,CL6,CL6,CL5,CL3,CL0,CL3,CL0,CL3,CL2,CL2,CL0,CL3,CL0,CL0,CL0
102,1.09449,.48246,-1.7379,-.09765,-.31685,-.58016,.47617,-1.68062,-.15487,.93949,-1.37983,-.84637,CL4,CL0,CL0,CL0,CL6,CL1,CL5,CL0,CL0,CL0,CL0,CL0,CL0,CL0,CL0,CL0,CL6,CL0,CL0
103,1.09449,-.48246,-1.22751,.96082,-.31685,-.58016,1.2861,1.43533,-1.34289,-.00665,-.71126,1.2247,CL6,CL1,CL3,CL4,CL6,CL1,CL4,CL4,CL1,CL2,CL2,CL1,CL1,CL2,CL0,CL2,CL1,CL0,CL0
104,1.09449,.48246,-.05921,.24923,-.31685,.04257,.63779,-.31776,-.30172,.12331,.19268,.7654,CL4,CL0,CL0,CL0,CL6,CL0,CL6,CL0,CL0,CL0,CL0,CL0,CL0,CL0,CL0,CL0,CL0,CL0,CL0
105,-.07854,.48246,-.61113,.24923,-.31685,-.92104,.16767,-.17779,1.11406,.58489,-.71126,.07987,CL5,CL0,CL0,CL0,CL6,CL6,CL6,CL2,CL0,CL2,CL0,CL0,CL0,CL0,CL0,CL2,CL6,CL0,CL0
106,.49788,-.48246,-.05921,.96082,-.31685,-2.21844,.47617,-1.82919,-.76096,2.04506,-1.37983,-1.54858,CL3,CL0,CL0,CL0,CL6,CL0,CL6,CL0,CL0,CL0,CL0,CL0,CL0,CL0,CL0,CL0,CL0,CL0,CL0
107,-.07854,.48246,-.61113,.96082,-.31685,1.02119,-.30033,-1.82919,.28783,-.40581,-1.37983,-.84637,CL4,CL0,CL0,CL0,CL5,CL0,CL5,CL0,CL0,CL0,CL0,CL0,CL0,CL0,CL0,CL0,CL0,CL0,CL0
108,.49788,.48246,-1.7379,.96082,-.31685,.13606,.00332,-1.27553,-.76096,.58489,.52975,-.21575,CL5,CL3,CL0,CL0,CL6,CL0,CL6,CL3,CL0,CL0,CL0,CL0,CL0,CL0,CL0,CL0,CL6,CL0,CL0
109,-.07854,.48246,.45468,.96082,-.31685,-.46725,2.127,.14143,.13136,.7583,1.86203,1.2247,CL5,CL0,CL0,CL3,CL6,CL3,CL6,CL4,CL0,CL0,CL0,CL0,CL0,CL0,CL0,CL0,CL1,CL0,CL0
110,1.09449,.48246,-.61113,.96082,-.31685,-.79151,.47617,-1.42424,-.91699,-.52745,-.71126,.07987,CL5,CL1,CL0,CL0,CL6,CL2,CL6,CL0,CL0,CL0,CL0,CL0,CL0,CL0,CL0,CL0,CL3,CL0,CL0
111,1.09449,-.48246,1.16365,.96082,-.50212,-.14882,.32197,.14143,-.30172,-.14277,.19268,-.52593,CL5,CL0,CL0,CL0,CL6,CL0,CL6,CL0,CL0,CL0,CL0,CL0,CL0,CL0,CL0,CL0,CL0,CL0,CL0
112,-.07854,-.48246,1.16365,.96082,-.31685,.31287,-1.09207,-.84732,-.60633,-.65253,.19268,.40148,CL6,CL1,CL0,CL0,CL6,CL3,CL0,CL0,CL0,CL0,CL0,CL0,CL0,CL1,CL0,CL1,CL0,CL0,CL0
113,-.07854,.48246,.45468,.96082,-.31685,-1.1943,.32197,.88309,-1.21213,-.78155,-.21712,-.21575,CL3,CL0,CL0,CL0,CL6,CL2,CL6,CL0,CL0,CL0,CL0,CL0,CL0,CL0,CL0,CL0,CL6,CL0,CL0
114,1.09449,.48246,-.05921,.96082,-.31685,.04257,.63779,.29338,.13136,.7583,.19268,-.21575,CL4,CL0,CL0,CL1,CL6,CL2,CL4,CL0,CL0,CL0,CL0,CL0,CL0,CL0,CL0,CL0,CL6,CL0,CL0
115,.49788,-.48246,-.61113,.96082,-.31685,-2.3436,1.93886,1.43533,-.76096,-1.38502,1.86203,1.2247,CL4,CL1,CL1,CL2,CL6,CL6,CL4,CL1,CL0,CL2,CL2,CL2,CL0,CL2,CL0,CL2,CL6,CL0,CL0
116,-.07854,.48246,-.05921,.24923,-.31685,.22393,-.57545,-.84732,.28783,1.13407,-1.37983,-2.07848,CL5,CL1,CL2,CL0,CL6,CL2,CL5,CL2,CL0,CL2,CL0,CL0,CL0,CL1,CL0,CL2,CL6,CL0,CL0
117,.49788,-.48246,-.05921,.24923,-.31685,.62967,-.57545,.14143,-1.772,-.40581,.52975,-.21575,CL4,CL0,CL0,CL0,CL4,CL2,CL6,CL0,CL0,CL0,CL0,CL0,CL0,CL0,CL0,CL0,CL6,CL0,CL0
118,-.07854,.48246,.45468,.96082,-.31685,1.60383,.80523,1.43533,.13136,-1.13788,.52975,.40148,CL5,CL1,CL1,CL3,CL6,CL1,CL5,CL3,CL0,CL3,CL2,CL2,CL2,CL2,CL0,CL3,CL4,CL0,CL0
119,.49788,.48246,-.61113,-.57009,-.31685,1.8399,-1.92173,-2.39883,1.11406,.25953,-.21712,-1.54858,CL5,CL0,CL0,CL6,CL6,CL1,CL6,CL0,CL0,CL0,CL0,CL0,CL0,CL1,CL1,CL0,CL6,CL0,CL0
120,.49788,.48246,.45468,.96082,-.31685,-.34799,.63779,-.97631,.28783,1.46191,-.21712,-.84637,CL5,CL0,CL0,CL0,CL4,CL0,CL5,CL0,CL0,CL0,CL0,CL0,CL0,CL0,CL0,CL0,CL2,CL0,CL0
121,-.07854,.48246,1.16365,.96082,-.31685,-1.05308,.63779,-.97631,-1.07533,.7583,.19268,1.92173,CL6,CL1,CL0,CL0,CL6,CL1,CL6,CL0,CL0,CL0,CL0,CL0,CL0,CL1,CL0,CL1,CL2,CL0,CL0
122,.49788,.48246,-.05921,.96082,-.31685,1.49158,-1.23177,-1.55521,-2.07848,-.78155,.52975,.07987,CL2,CL0,CL0,CL0,CL6,CL0,CL5,CL0,CL0,CL0,CL0,CL0,CL0,CL0,CL0,CL0,CL1,CL0,CL0
123,1.82213,-.48246,1.16365,.96082,-.31685,.22393,.16767,-.17779,-.30172,-.89891,-.21712,-.52593,CL6,CL0,CL0,CL0,CL6,CL1,CL3,CL0,CL0,CL0,CL0,CL0,CL0,CL0,CL0,CL0,CL1,CL0,CL0
124,-.07854,.48246,.45468,.96082,-.31685,.22393,-.69509,-.45174,-.01729,.12331,1.29221,.07987,CL5,CL1,CL0,CL0,CL6,CL3,CL5,CL2,CL0,CL0,CL0,CL0,CL0,CL0,CL0,CL0,CL3,CL0,CL1
125,1.09449,-.48246,-1.7379,.96082,-.31685,-.34799,1.93886,.29338,.43852,.58489,-.21712,-.21575,CL3,CL0,CL0,CL0,CL6,CL0,CL5,CL0,CL0,CL0,CL0,CL0,CL0,CL0,CL0,CL0,CL0,CL0,CL0
126,1.82213,-.48246,.45468,.96082,-.31685,-.46725,1.2861,.44585,.13136,1.13407,.52975,.40148,CL6,CL0,CL0,CL0,CL5,CL0,CL6,CL0,CL0,CL0,CL0,CL0,CL0,CL0,CL0,CL0,CL2,CL0,CL0
127,1.09449,-.48246,.45468,.96082,-.31685,-1.1943,.63779,-1.11902,-.45321,-.00665,-.21712,-.84637,CL5,CL1,CL1,CL0,CL5,CL1,CL5,CL0,CL0,CL0,CL0,CL0,CL0,CL0,CL0,CL1,CL0,CL0,CL0
128,1.09449,.48246,-1.43719,.96082,-.31685,-.34799,-.80615,-.84732,.28783,.93949,-1.37983,-2.07848,CL5,CL0,CL0,CL0,CL0,CL0,CL5,CL0,CL0,CL0,CL0,CL0,CL0,CL0,CL0,CL0,CL0,CL0,CL0
129,.49788,-.48246,1.98437,.96082,-.50212,.04257,.63779,.14143,.13136,.25953,-.21712,-1.18084,CL0,CL0,CL0,CL2,CL1,CL0,CL3,CL0,CL0,CL0,CL0,CL0,CL0,CL0,CL0,CL0,CL1,CL0,CL0
130,1.09449,.48246,1.16365,.96082,-.31685,-.79151,.96248,-1.11902,.94156,.41594,.19268,.40148,CL6,CL0,CL0,CL0,CL6,CL0,CL5,CL0,CL0,CL0,CL0,CL0,CL0,CL0,CL0,CL0,CL0,CL0,CL0
131,1.09449,.48246,-1.7379,.96082,-.31685,.91093,.32197,-1.42424,.43852,2.33337,-.71126,-1.18084,CL5,CL0,CL0,CL0,CL6,CL0,CL4,CL0,CL0,CL0,CL0,CL0,CL0,CL0,CL0,CL0,CL0,CL0,CL0
132,1.09449,.48246,-1.7379,.96082,.1144,-1.55078,-.15487,-1.27553,2.46262,.58489,-1.37983,-2.07848,CL4,CL0,CL0,CL2,CL6,CL0,CL5,CL0,CL0,CL0,CL0,CL0,CL0,CL0,CL0,CL0,CL6,CL0,CL0
133,.49788,.48246,-1.22751,.21128,-.31685,-.24649,-.57545,-.58331,-.15487,.25953,-1.37983,-1.54858,CL4,CL0,CL0,CL0,CL6,CL0,CL6,CL0,CL0,CL0,CL0,CL0,CL0,CL0,CL0,CL0,CL6,CL0,CL0
134,.49788,-.48246,1.16365,.96082,-.31685,-.05188,.16767,.29338,-.15487,.12331,.52975,.40148,CL5,CL0,CL0,CL1,CL6,CL1,CL5,CL0,CL0,CL0,CL0,CL0,CL0,CL0,CL0,CL0,CL5,CL0,CL0
135,-.07854,.48246,1.16365,.96082,.126,3.27393,-1.50796,-.31776,.59042,-.65253,-1.37983,.40148,CL6,CL1,CL0,CL0,CL6,CL1,CL6,CL2,CL0,CL0,CL0,CL0,CL0,CL0,CL0,CL0,CL2,CL0,CL1
136,.49788,.48246,-1.7379,.96082,-.31685,-1.69163,1.58487,-.58331,1.81866,1.63088,.52975,-.52593,CL1,CL0,CL0,CL0,CL6,CL0,CL5,CL0,CL0,CL0,CL0,CL0,CL0,CL0,CL0,CL0,CL0,CL0,CL0
137,1.09449,.48246,.45468,.96082,-.31685,-.14882,-.30033,-1.68062,1.81866,1.63088,1.29221,.07987,CL5,CL0,CL0,CL0,CL6,CL1,CL5,CL0,CL0,CL0,CL0,CL0,CL0,CL0,CL0,CL0,CL0,CL0,CL0
138,1.09449,.48246,.45468,.96082,-.31685,-1.1943,1.58487,.29338,.76096,.41594,-2.55524,-1.18084,CL4,CL0,CL0,CL0,CL5,CL0,CL5,CL0,CL0,CL0,CL0,CL0,CL0,CL0,CL0,CL0,CL5,CL0,CL0
139,1.82213,-.48246,.45468,.96082,-.31685,-.46725,-.80615,.14143,.28783,.93949,-1.37983,-1.18084,CL6,CL0,CL0,CL4,CL6,CL1,CL6,CL0,CL0,CL0,CL0,CL0,CL0,CL0,CL2,CL0,CL6,CL0,CL0
140,1.09449,-.48246,-1.7379,.96082,-.31685,-.05188,.32197,-.58331,.94156,-.27607,-.21712,-.21575,CL6,CL0,CL0,CL0,CL6,CL1,CL5,CL0,CL0,CL0,CL0,CL0,CL0,CL0,CL0,CL0,CL6,CL0,CL0
141,-.07854,.48246,.45468,.96082,-.50212,1.98437,.32197,1.43533,.94156,-.27607,-.71126,-.21575,CL5,CL0,CL0,CL2,CL6,CL0,CL5,CL0,CL0,CL0,CL0,CL0,CL0,CL0,CL0,CL0,CL0,CL0,CL0
142,.49788,.48246,-1.7379,.96082,-.31685,-.79151,.63779,-1.11902,1.2861,.58489,-1.37983,-2.07848,CL5,CL0,CL0,CL0,CL5,CL0,CL5,CL0,CL0,CL0,CL0,CL0,CL0,CL0,CL0,CL0,CL5,CL0,CL0
143,.49788,-.48246,-1.43719,.96082,-.31685,-.46725,-.30033,-1.27553,.28783,-.14277,.52975,.40148,CL6,CL0,CL0,CL0,CL6,CL1,CL6,CL0,CL0,CL0,CL0,CL0,CL0,CL0,CL0,CL0,CL3,CL0,CL0
144,.49788,-.48246,-.05921,.96082,-1.10702,-1.69163,1.2861,-.58331,1.2861,2.04506,-.71126,-.52593,CL1,CL0,CL0,CL0,CL6,CL0,CL6,CL0,CL0,CL0,CL0,CL0,CL0,CL0,CL0,CL0,CL0,CL0,CL0
145,1.09449,-.48246,-.05921,.24923,-.31685,.13606,-1.09207,-.45174,-1.21213,-.00665,-.21712,.7654,CL6,CL0,CL0,CL0,CL6,CL3,CL5,CL0,CL0,CL0,CL0,CL0,CL0,CL1,CL0,CL1,CL1,CL0,CL1
146,1.09449,.48246,.45468,.96082,-.31685,-.46725,.16767,-1.11902,2.23427,.7583,1.29221,.40148,CL4,CL0,CL0,CL1,CL6,CL1,CL5,CL0,CL0,CL0,CL0,CL0,CL0,CL0,CL0,CL0,CL1,CL0,CL0
147,1.82213,-.48246,-.05921,.96082,-.31685,.22393,-1.23177,-.17779,-.45321,-.27607,.19268,-1.18084,CL6,CL0,CL0,CL1,CL6,CL1,CL5,CL0,CL0,CL0,CL0,CL0,CL0,CL0,CL0,CL0,CL0,CL0,CL0
148,.49788,-.48246,1.16365,.96082,-1.10702,-.58016,.47617,-.71727,.13136,.93949,-.21712,-.52593,CL4,CL0,CL0,CL0,CL6,CL0,CL6,CL0,CL0,CL0,CL0,CL0,CL0,CL0,CL0,CL0,CL0,CL0,CL0
149,.49788,.48246,-.05921,.96082,-.31685,-.05188,-1.09207,-2.63199,-.91699,.25953,-1.37983,-1.54858,CL4,CL0,CL0,CL0,CL6,CL0,CL6,CL0,CL0,CL0,CL0,CL0,CL0,CL0,CL0,CL0,CL0,CL0,CL0
150,1.09449,.48246,.45468,.96082,-.31685,-.79151,1.93886,-.71727,2.03972,1.63088,-.21712,-1.18084,CL4,CL0,CL0,CL0,CL3,CL2,CL6,CL0,CL0,CL0,CL0,CL0,CL0,CL0,CL0,CL0,CL1,CL0,CL0
151,.49788,.48246,-.61113,.96082,-.31685,-.24649,1.2861,.14143,.59042,1.13407,.19268,.07987,CL5,CL0,CL0,CL0,CL6,CL0,CL6,CL0,CL0,CL0,CL0,CL0,CL0,CL0,CL0,CL0,CL1,CL0,CL0
152,.49788,.48246,.45468,.96082,-.31685,.52135,-1.6334,-1.82919,.43852,-.89891,-.71126,-.84637,CL5,CL0,CL0,CL0,CL6,CL2,CL6,CL0,CL0,CL2,CL0,CL0,CL0,CL0,CL0,CL0,CL2,CL0,CL0
153,-.07854,.48246,.45468,.96082,-.31685,-.46725,-1.50796,-.71727,-.60633,-.65253,-2.55524,-1.54858,CL5,CL0,CL1,CL2,CL6,CL2,CL4,CL1,CL0,CL1,CL0,CL0,CL2,CL0,CL0,CL1,CL5,CL0,CL0
154,-.07854,-.48246,.45468,.96082,-.31685,-.67825,.96248,-1.68062,.76096,.7583,-.21712,-.52593,CL6,CL0,CL1,CL0,CL4,CL1,CL6,CL0,CL0,CL0,CL0,CL0,CL0,CL0,CL0,CL0,CL1,CL0,CL0
155,-.95197,.48246,-.61113,.96082,-.31685,2.82196,-1.37639,.7233,-.45321,.58489,-.21712,.7654,CL5,CL0,CL0,CL5,CL6,CL0,CL6,CL0,CL0,CL0,CL0,CL0,CL0,CL0,CL0,CL0,CL0,CL0,CL0
156,.49788,.48246,.45468,.96082,-1.10702,.62967,-1.37639,-1.27553,.28783,-.27607,-.71126,-.84637,CL5,CL0,CL0,CL0,CL6,CL0,CL6,CL0,CL0,CL0,CL0,CL0,CL0,CL0,CL0,CL0,CL0,CL0,CL0
157,.49788,.48246,-.61113,.96082,-.31685,1.23461,.00332,-.31776,1.11406,.12331,.19268,-.52593,CL5,CL2,CL1,CL1,CL6,CL2,CL6,CL2,CL0,CL0,CL0,CL0,CL0,CL0,CL0,CL0,CL5,CL0,CL0
158,-.07854,-.48246,-1.7379,.96082,-.31685,-1.05308,1.11406,-1.82919,-.45321,.7583,-.21712,.7654,CL6,CL0,CL0,CL0,CL6,CL0,CL6,CL0,CL0,CL0,CL0,CL0,CL0,CL0,CL0,CL0,CL1,CL0,CL0
159,.49788,.48246,.45468,-.09765,-.31685,-.24649,.16767,-.31776,-.30172,.41594,.88113,1.2247,CL3,CL0,CL0,CL0,CL6,CL0,CL6,CL0,CL0,CL0,CL0,CL0,CL0,CL0,CL0,CL0,CL0,CL0,CL0
160,1.09449,.48246,-.61113,.96082,-1.10702,-.46725,-.57545,-.58331,.13136,.25953,-.21712,-1.18084,CL4,CL0,CL0,CL0,CL6,CL0,CL3,CL0,CL0,CL0,CL0,CL0,CL0,CL0,CL0,CL0,CL0,CL0,CL0
161,1.09449,-.48246,1.16365,-.28519,-.31685,1.02119,.80523,.44585,-.15487,.25953,-.21712,.40148,CL5,CL1,CL1,CL1,CL6,CL6,CL6,CL1,CL0,CL2,CL0,CL0,CL0,CL1,CL0,CL1,CL3,CL0,CL0
162,.49788,-.48246,.45468,.96082,-1.10702,-.67825,.32197,-.84732,1.81866,-.40581,-.71126,-1.18084,CL5,CL0,CL0,CL0,CL6,CL0,CL5,CL0,CL0,CL0,CL0,CL0,CL0,CL0,CL0,CL0,CL4,CL0,CL0
163,-.07854,.48246,.45468,-.46841,-.31685,.22393,.00332,-.17779,1.61108,.93949,-1.37983,-.21575,CL3,CL0,CL0,CL0,CL5,CL2,CL6,CL0,CL0,CL2,CL0,CL0,CL2,CL0,CL0,CL0,CL1,CL0,CL0
164,-.07854,.48246,-.61113,.96082,-.31685,1.8399,.00332,-.31776,.94156,.12331,-.21712,-.84637,CL4,CL0,CL0,CL0,CL6,CL0,CL6,CL0,CL0,CL0,CL0,CL0,CL0,CL0,CL0,CL0,CL6,CL0,CL0
165,-.07854,.48246,1.98437,.96082,-.31685,.13606,.32197,-1.55521,1.45039,1.13407,-1.37983,-.52593,CL3,CL1,CL0,CL0,CL3,CL1,CL6,CL0,CL0,CL0,CL0,CL0,CL0,CL0,CL0,CL0,CL1,CL0,CL0
166,1.09449,-.48246,1.16365,.96082,-.31685,-.24649,-.30033,-.31776,-.45321,1.63088,-1.37983,-.84637,CL6,CL0,CL0,CL0,CL6,CL1,CL5,CL0,CL0,CL0,CL0,CL0,CL0,CL0,CL0,CL1,CL0,CL0,CL0
167,-.95197,-.48246,-.61113,.96082,-.31685,1.49158,-1.23177,.7233,-2.35413,-1.92173,.88113,.07987,CL5,CL0,CL0,CL0,CL5,CL4,CL5,CL3,CL3,CL0,CL0,CL0,CL2,CL0,CL0,CL3,CL6,CL0,CL3
168,-.07854,.48246,-.05921,.96082,-1.10702,.04257,.00332,-.97631,-.45321,.93949,.52975,-.52593,CL2,CL0,CL0,CL0,CL5,CL0,CL6,CL0,CL0,CL0,CL0,CL0,CL0,CL0,CL0,CL0,CL0,CL0,CL0
169,-.07854,.48246,.45468,.96082,-.31685,.22393,1.2861,-1.27553,-.30172,-1.13788,.52975,.40148,CL5,CL0,CL0,CL0,CL6,CL0,CL6,CL2,CL0,CL0,CL0,CL0,CL0,CL0,CL0,CL0,CL1,CL0,CL0
170,-.95197,.48246,-1.22751,.96082,-.31685,-.34799,.00332,-1.42424,.59042,-.14277,-.71126,.40148,CL5,CL0,CL3,CL0,CL6,CL0,CL5,CL0,CL0,CL0,CL0,CL0,CL0,CL0,CL0,CL0,CL4,CL0,CL0
171,1.09449,-.48246,-1.7379,.96082,-.31685,1.37297,-.30033,-.31776,.13136,-.14277,.88113,.40148,CL2,CL1,CL1,CL3,CL6,CL2,CL5,CL2,CL0,CL0,CL0,CL0,CL0,CL0,CL3,CL0,CL1,CL0,CL0
172,.49788,-.48246,1.16365,.96082,-.31685,-.34799,.96248,2.15324,.76096,-.78155,1.29221,1.92173,CL6,CL0,CL1,CL0,CL6,CL1,CL6,CL0,CL0,CL0,CL0,CL0,CL0,CL0,CL0,CL1,CL1,CL0,CL0
173,1.09449,.48246,-.05921,.96082,-.31685,.52135,-.57545,-.45174,-.45321,.7583,.19268,-1.18084,CL5,CL0,CL0,CL0,CL6,CL2,CL6,CL0,CL0,CL0,CL0,CL0,CL0,CL1,CL0,CL1,CL5,CL0,CL0
174,.49788,.48246,.45468,.96082,-.31685,1.02119,.63779,1.24033,.13136,.25953,.52975,.40148,CL6,CL0,CL0,CL0,CL6,CL0,CL5,CL0,CL0,CL0,CL0,CL0,CL0,CL0,CL0,CL0,CL0,CL0,CL0
175,.49788,.48246,-.05921,.96082,-.31685,1.02119,-.57545,-2.21069,.76096,-1.5184,.88113,.07987,CL6,CL0,CL0,CL2,CL6,CL0,CL5,CL0,CL0,CL0,CL0,CL0,CL0,CL0,CL0,CL0,CL6,CL0,CL0
176,1.82213,.48246,.45468,.96082,-.31685,.62967,.00332,.44585,1.2861,.12331,.19268,.07987,CL5,CL0,CL0,CL0,CL6,CL1,CL6,CL0,CL0,CL0,CL0,CL0,CL0,CL0,CL0,CL0,CL3,CL0,CL0
177,.49788,.48246,.45468,.96082,.1144,-.14882,-.57545,-.84732,-1.21213,-.52745,-1.37983,-1.18084,CL3,CL0,CL0,CL0,CL5,CL0,CL4,CL0,CL0,CL0,CL0,CL0,CL0,CL0,CL0,CL0,CL0,CL0,CL0
178,.49788,.48246,.45468,.96082,-.31685,1.49158,.00332,-1.27553,-.91699,1.13407,-.71126,-.52593,CL5,CL0,CL0,CL0,CL6,CL0,CL4,CL0,CL0,CL0,CL0,CL0,CL0,CL0,CL0,CL0,CL0,CL0,CL0
179,1.09449,.48246,.45468,.96082,-.31685,.82562,-.94779,-.45174,.76096,-.14277,.19268,-.21575,CL5,CL1,CL0,CL0,CL6,CL1,CL6,CL0,CL0,CL0,CL0,CL0,CL0,CL0,CL0,CL1,CL6,CL0,CL0
180,.49788,.48246,-.05921,.96082,-.31685,.41667,-.15487,-.97631,1.11406,-.65253,-1.37983,-1.18084,CL5,CL1,CL0,CL0,CL6,CL2,CL4,CL1,CL0,CL1,CL0,CL0,CL0,CL1,CL0,CL1,CL6,CL0,CL0
181,1.09449,.48246,-.05921,.96082,-.31685,.31287,.63779,-1.55521,.28783,.93949,.19268,.07987,CL5,CL0,CL0,CL0,CL6,CL0,CL5,CL0,CL0,CL0,CL0,CL0,CL0,CL0,CL0,CL0,CL2,CL0,CL0
182,-.07854,-.48246,1.98437,.96082,-.31685,-1.32828,-.43999,-.31776,.59042,.93949,-.71126,-1.18084,CL5,CL0,CL0,CL0,CL6,CL0,CL5,CL0,CL0,CL0,CL0,CL0,CL0,CL0,CL0,CL0,CL0,CL0,CL0
183,.49788,.48246,-.61113,.96082,-.31685,.31287,.80523,-.31776,1.2861,.7583,-1.37983,-1.18084,CL5,CL0,CL0,CL0,CL0,CL0,CL4,CL0,CL0,CL0,CL0,CL0,CL0,CL0,CL0,CL0,CL0,CL0,CL0
184,-.95197,.48246,.45468,.96082,-.31685,1.98437,-.43999,.29338,-.76096,.93949,-.71126,.40148,CL6,CL3,CL0,CL0,CL6,CL0,CL5,CL6,CL0,CL3,CL0,CL3,CL3,CL0,CL0,CL0,CL6,CL0,CL6
185,1.82213,-.48246,-1.22751,.96082,-.31685,.04257,-.80615,-.97631,.59042,.25953,-1.37983,-1.18084,CL6,CL0,CL0,CL0,CL6,CL0,CL5,CL0,CL0,CL0,CL0,CL0,CL0,CL0,CL0,CL0,CL6,CL0,CL0
186,.49788,.48246,.45468,.24923,-.31685,.31287,.63779,-.01928,.76096,-.14277,-.21712,-.52593,CL5,CL0,CL0,CL0,CL6,CL3,CL5,CL1,CL0,CL0,CL0,CL0,CL0,CL1,CL0,CL1,CL0,CL0,CL0
187,.49788,.48246,1.16365,.96082,-.31685,-.67825,1.45421,.14143,.28783,1.81175,-1.37983,-1.54858,CL6,CL0,CL0,CL0,CL6,CL1,CL4,CL0,CL0,CL0,CL0,CL0,CL0,CL0,CL0,CL0,CL1,CL0,CL0
188,1.82213,.48246,-1.7379,.96082,-.31685,-.79151,-.80615,-1.97495,1.11406,.58489,-1.37983,-1.54858,CL4,CL0,CL0,CL0,CL3,CL1,CL5,CL0,CL0,CL0,CL0,CL0,CL0,CL0,CL0,CL0,CL1,CL0,CL0
189,1.09449,.48246,-1.7379,.96082,-.31685,.41667,-1.37639,-2.09015,.59042,-.27607,-1.37983,-2.07848,CL4,CL0,CL0,CL2,CL3,CL0,CL6,CL0,CL0,CL0,CL0,CL0,CL0,CL0,CL0,CL0,CL6,CL0,CL0
190,-.95197,.48246,1.16365,.96082,-.31685,-.34799,.00332,-.45174,.13136,.7583,-.71126,-.84637,CL5,CL0,CL0,CL0,CL5,CL2,CL4,CL0,CL0,CL0,CL0,CL0,CL0,CL0,CL0,CL0,CL3,CL0,CL0
191,1.82213,.48246,-.05921,.96082,-.31685,-1.43907,.00332,-.84732,.59042,-.27607,-.71126,-1.54858,CL5,CL0,CL0,CL1,CL3,CL0,CL5,CL0,CL0,CL0,CL0,CL0,CL0,CL0,CL0,CL0,CL0,CL0,CL0
192,-.95197,-.48246,.45468,.96082,.126,-.34799,1.2861,-1.11902,.59042,-.52745,.52975,.07987,CL5,CL0,CL0,CL0,CL6,CL2,CL5,CL0,CL0,CL0,CL0,CL0,CL0,CL0,CL0,CL0,CL2,CL0,CL0
193,-.07854,.48246,-.05921,.24923,-.31685,-.79151,-.30033,-.17779,.28783,-.52745,.88113,.07987,CL5,CL1,CL0,CL1,CL6,CL5,CL4,CL1,CL1,CL1,CL0,CL0,CL0,CL1,CL0,CL1,CL6,CL0,CL0
194,1.09449,.48246,.45468,.96082,-.31685,.31287,-1.09207,-.45174,.13136,.12331,-1.37983,.07987,CL5,CL0,CL0,CL0,CL6,CL1,CL5,CL0,CL0,CL0,CL0,CL0,CL0,CL0,CL0,CL1,CL0,CL0,CL0
195,-.07854,.48246,.45468,.24923,.126,-.92104,1.2861,-.01928,-.01729,.41594,-.71126,-1.18084,CL3,CL0,CL0,CL0,CL4,CL2,CL5,CL0,CL0,CL0,CL0,CL0,CL0,CL0,CL0,CL0,CL0,CL0,CL0
196,1.82213,.48246,.45468,.96082,-.31685,.62967,.32197,.7233,-.30172,.93949,.52975,.07987,CL5,CL1,CL0,CL1,CL6,CL2,CL4,CL0,CL0,CL0,CL0,CL0,CL0,CL0,CL0,CL0,CL4,CL0,CL0
197,-.95197,-.48246,.45468,.96082,-1.10702,-.58016,.32197,-.58331,1.2861,-.89891,.19268,-1.18084,CL4,CL0,CL0,CL0,CL5,CL0,CL4,CL0,CL0,CL0,CL0,CL0,CL0,CL0,CL0,CL0,CL0,CL0,CL0
198,1.82213,.48246,.45468,.96082,-.31685,-.34799,.47617,-.71727,-.91699,-.52745,-.71126,-.84637,CL5,CL0,CL0,CL0,CL5,CL0,CL5,CL0,CL0,CL0,CL0,CL0,CL0,CL0,CL0,CL0,CL0,CL0,CL0
199,-.07854,.48246,-.05921,.96082,-.31685,-.05188,.47617,.58331,.76096,-.00665,1.86203,1.2247,CL6,CL5,CL5,CL2,CL5,CL6,CL6,CL5,CL0,CL3,CL2,CL3,CL3,CL3,CL0,CL3,CL6,CL0,CL1
200,1.09449,.48246,-.05921,.96082,-.31685,-.46725,2.32338,.7233,1.81866,1.30612,.52975,.07987,CL4,CL4,CL1,CL1,CL6,CL4,CL5,CL3,CL0,CL6,CL0,CL2,CL2,CL4,CL0,CL3,CL6,CL0,CL0
201,-.95197,.48246,.45468,.96082,-.31685,-.58016,.16767,-.84732,1.11406,1.46191,.52975,1.2247,CL6,CL0,CL0,CL0,CL5,CL0,CL6,CL0,CL0,CL0,CL0,CL0,CL0,CL0,CL0,CL0,CL0,CL0,CL0
202,.49788,-.48246,1.16365,.96082,.1144,-.14882,-.94779,-.58331,-1.34289,1.30612,-.71126,-.84637,CL5,CL3,CL3,CL2,CL6,CL2,CL6,CL4,CL2,CL4,CL0,CL2,CL2,CL2,CL0,CL2,CL4,CL0,CL0
